,Video_id,Video_Channel_title,Stats_Comment,Stats_Fav,Stats_Like,Stats_view
40,SZRevcG73Mg,Linus Tech Tips,317,0,759,84498
41,aAKEyaFLrSM,Linus Tech Tips,210,0,554,32424
42,uLJcAyF5cC8,Linus Tech Tips,711,0,1584,126836
43,VTSNYw_itJA,Linus Tech Tips,667,0,1542,50285
44,DSt1nDiSuxU,Linus Tech Tips,276,0,589,23753
45,FgfXLe7rTSg,Linus Tech Tips,2630,0,11078,407422
46,JrpXxhXRsuE,Linus Tech Tips,719,0,2136,382484
47,RiZT81AiE7w,Linus Tech Tips,1441,0,3603,66648
48,Olze2vpTnmE,Linus Tech Tips,358,0,920,117012
49,1BsYlt0O9a0,Linus Tech Tips,551,0,714,31911
0,OX3Owo7CEX8,Linus Tech Tips,276,0,646,26755
1,IRg5U47ipfk,Linus Tech Tips,265,0,663,56752
2,_-Uor1s2roY,Linus Tech Tips,240,0,587,61524
3,dOAThaOWkk0,Linus Tech Tips,725,0,1222,108029
4,imls25PzuAQ,Linus Tech Tips,223,0,527,35395
5,Xu5l2UDT-xQ,Linus Tech Tips,431,0,770,83955
6,ZjvxIEZjL3Y,Linus Tech Tips,327,0,716,61334
7,9Dn8MdDzSJo,Linus Tech Tips,402,0,570,35696
8,l00cSgE2jo4,Linus Tech Tips,212,0,659,37260
9,b7jmRQ2KcN4,Linus Tech Tips,402,0,867,66841
10,WT9bTFfhdsE,Linus Tech Tips,663,0,1262,136040
11,MgImDVV2miE,Linus Tech Tips,552,0,1620,185844
12,mn1Vw8JPtS4,Linus Tech Tips,456,0,687,70240
13,Z336hJdFXgo,Linus Tech Tips,325,0,735,48074
14,QAsH3AkAYOU,Linus Tech Tips,235,0,530,68333
15,eRZpDp9m7To,Linus Tech Tips,232,0,500,45324
16,XmLlHkvaqOE,Linus Tech Tips,356,0,957,112120
17,-8xJmzzR1_I,Linus Tech Tips,278,0,600,77058
18,UFKp9SG6QY8,Linus Tech Tips,261,0,327,93755
19,aKN37vDPXB8,Linus Tech Tips,92,0,226,20278
20,So7tojb2_hU,Linus Tech Tips,177,0,252,16950
21,7DZwupq4HBQ,Linus Tech Tips,134,0,329,26812
22,nGdYZgQcvak,Linus Tech Tips,130,0,328,20433
23,l00FV8bG0D4,Linus Tech Tips,208,0,508,60195
24,d3iiK--AVik,Linus Tech Tips,201,0,656,36974
25,Yq_baRQhtgo,Linus Tech Tips,368,0,1836,166653
26,Ovr5Pf2Xxu0,Linus Tech Tips,195,0,426,41452
27,bQF_o3nl_jw,Linus Tech Tips,222,0,432,38723
28,Jj02IfE84ZY,Linus Tech Tips,814,0,839,53474
29,ZfK5QYnkmBc,Linus Tech Tips,560,0,1251,147264
30,QseevKpnkKU,Linus Tech Tips,387,0,500,45706
31,IfjlMCUb_hI,Linus Tech Tips,412,0,644,60650
32,dewhRRjNNJk,Linus Tech Tips,505,0,754,52432
33,tZhOS-l7MYc,Linus Tech Tips,429,0,887,87095
34,eO_TOAfuTkI,Linus Tech Tips,226,0,431,26370
35,J2ICHrt7lRg,Linus Tech Tips,624,0,1438,101029
36,SRXCh9onh6M,Linus Tech Tips,922,0,1406,70209
37,dM5a2GYoXoE,Linus Tech Tips,1156,0,1496,232146
38,AU6W_YkqILY,Linus Tech Tips,966,0,1408,232225
39,2s0TrScwdoE,Linus Tech Tips,338,0,1379,159035
40,NHN_QAEPeF8,Linus Tech Tips,275,0,1296,92358
41,bjh8zerBbs8,Linus Tech Tips,2680,0,4543,868398
42,lmyja4c1IUQ,Linus Tech Tips,272,0,379,32530
43,vfXALgE7mVM,Linus Tech Tips,247,0,723,39305
44,wBBLJVk8KNM,Linus Tech Tips,173,0,463,64754
45,8YjJrKjtzwg,Linus Tech Tips,140,0,269,20347
46,j4fxgigVW3k,Linus Tech Tips,143,0,259,56849
47,sBVzj9Muay4,Linus Tech Tips,85,0,217,23451
48,uftgqDA1_QI,Linus Tech Tips,66,0,206,12402
49,3eImsJIYO5Y,Linus Tech Tips,387,0,617,65495
0,k6YRKvCkWLM,Linus Tech Tips,347,0,602,68812
1,fsjNU_KnDtc,Linus Tech Tips,339,0,716,65561
2,eA-o0O5_zms,Linus Tech Tips,264,0,553,61431
3,nHBg0mrHXOQ,Linus Tech Tips,1090,0,5140,520463
4,QlR8DxgiEVE,Linus Tech Tips,189,0,689,72004
5,MG2rBGwE9KA,Linus Tech Tips,132,0,310,23505
6,eupMmlLYcyk,Linus Tech Tips,299,0,721,110271
7,CgyztF4s5B8,Linus Tech Tips,737,0,972,143193
8,iwe4DZaLfnU,Linus Tech Tips,459,0,1784,213530
9,likn3gldOvc,Linus Tech Tips,516,0,1099,129758
10,vaW3TCYPHLw,Linus Tech Tips,161,0,419,47767
11,Hb6dOKo9p-g,Linus Tech Tips,265,0,512,62612
12,HinF9e6Qeq0,Linus Tech Tips,230,0,483,24303
13,n8YR0dnE8j8,Linus Tech Tips,209,0,417,33203
14,_1X4k7lwEro,Linus Tech Tips,328,0,754,63826
15,jMnp2eIriqE,Linus Tech Tips,384,0,490,35914
16,rEv38BOmbiA,Linus Tech Tips,179,0,473,50380
17,5_dceGb4D7Q,Linus Tech Tips,177,0,469,41942
18,GcKz64APfRo,Linus Tech Tips,705,0,1423,170952
19,rSfifE2Domo,Linus Tech Tips,395,0,932,86713
20,NFMzRZqFh-w,Linus Tech Tips,525,0,1472,162922
21,7uP8BWNJ7v8,Linus Tech Tips,149,0,604,28355
22,ys8uG7PbPuU,Linus Tech Tips,349,0,643,63800
23,270DbIDdjng,Linus Tech Tips,118,0,333,19091
24,UceEBMCJiNo,Linus Tech Tips,494,0,1137,130890
25,yvlM-3KBsVs,Linus Tech Tips,340,0,768,56705
26,kt8kLMRXdxU,Linus Tech Tips,333,0,1034,97467
27,YWs01pMrzuE,Linus Tech Tips,697,0,963,72226
28,dw7P6XkXP3A,Linus Tech Tips,322,0,749,174873
29,bYfs5KpFMeI,Linus Tech Tips,485,0,1136,89689
30,S8gLddrDL6Q,Linus Tech Tips,264,0,378,38022
31,op1xGnw3KTQ,Linus Tech Tips,139,0,382,35015
32,GVebFVJgZMo,Linus Tech Tips,402,0,1173,167432
33,cbww3dhzK0M,Linus Tech Tips,1420,0,3586,374435
34,g8PjmmeQgek,Linus Tech Tips,273,0,476,18586
35,Iu0ATCXVl3w,Linus Tech Tips,803,0,1690,183378
36,4x8TJUXO930,Linus Tech Tips,410,0,663,64497
37,7hzgRwGl91Q,Linus Tech Tips,269,0,488,33458
38,lS3oKXgH4z8,Linus Tech Tips,207,0,398,32058
39,2pOnI4jRQsY,Linus Tech Tips,506,0,1374,130142
40,xC09hU8eaYg,Linus Tech Tips,307,0,504,30461
41,sFmzU6VDkvg,Linus Tech Tips,623,0,1024,116703
42,FrJnIr1t28M,Linus Tech Tips,928,0,1290,228197
43,DI3W2ljcuEo,Linus Tech Tips,212,0,294,35548
44,Trg2SYE11eY,Linus Tech Tips,73,0,221,23469
45,XRhne0odjJA,Linus Tech Tips,162,0,342,63424
46,pa7Jdl-Pv1U,Linus Tech Tips,388,0,717,111052
47,ei4XsrjhApQ,Linus Tech Tips,133,0,339,49887
48,0LyXjXCdOdg,Linus Tech Tips,359,0,958,160734
49,0uzhNwTgrQI,Linus Tech Tips,130,0,382,28604
0,5dsmqHWrPis,Linus Tech Tips,326,0,349,73009
1,Txltu_UbrGo,Linus Tech Tips,180,0,343,31986
2,6x-PHefte_U,Linus Tech Tips,72,0,180,13693
3,1rZNDFG03D8,Linus Tech Tips,208,0,482,51717
4,1yqjrH6fEjE,Linus Tech Tips,74,0,218,31201
5,2z2dAGHh_Yw,Linus Tech Tips,144,0,251,19233
6,A8V8BsY1_YY,Linus Tech Tips,212,0,357,46418
7,jebII-FTOmk,Linus Tech Tips,144,0,368,39567
8,e1EFqbJf4Bk,Linus Tech Tips,340,0,591,84483
9,#NAME?,Linus Tech Tips,142,0,325,63147
10,K8vfG3cku6c,Linus Tech Tips,266,0,567,75401
11,lc3coIcVUpc,Linus Tech Tips,1161,0,1434,243881
12,vzkjLoKzZ6I,Linus Tech Tips,1323,0,1828,265893
13,DK7PZ5VhO_Y,Linus Tech Tips,54,0,158,19233
14,r22PBuyTyEk,Linus Tech Tips,180,0,474,83422
15,zGBG_pueP4g,Linus Tech Tips,30,0,135,17112
16,P-uzNGTIWCA,Linus Tech Tips,460,0,1365,102913
17,2c_K3XRERYg,Linus Tech Tips,506,0,824,79874
18,sIKJJipEE68,Linus Tech Tips,42,0,281,23072
19,fxpfKfPvRDU,Linus Tech Tips,118,0,379,27964
20,VIyTodzYob0,Linus Tech Tips,131,0,365,29123
21,3WebdQ-FKqw,Linus Tech Tips,224,0,462,29913
22,9xWpLIwJnoI,Linus Tech Tips,134,0,307,32538
23,KRju459oHIs,Linus Tech Tips,386,0,700,46735
24,opkrv5eQGQc,Linus Tech Tips,141,0,337,41147
25,pMniLsz_s28,Linus Tech Tips,60,0,191,15748
26,8xanF38jfho,Linus Tech Tips,1630,0,2284,241809
27,xNUyRE7ZhCY,Linus Tech Tips,202,0,496,74864
28,5FWOXmgJQ3Q,Linus Tech Tips,100,0,255,16253
29,TxT5p7X49QQ,Linus Tech Tips,149,0,393,38504
30,3uPe1T5GAYg,Linus Tech Tips,94,0,245,19394
31,TtnHi1p_j1Q,Linus Tech Tips,590,0,1765,263608
32,iQADafqEjvE,Linus Tech Tips,709,0,2114,318170
33,C2b5j73uIEQ,Linus Tech Tips,80,0,282,27226
34,Qt7_mHgwr98,Linus Tech Tips,286,0,540,108067
35,5g71J5hTSJk,Linus Tech Tips,56,0,180,18929
36,Qw0eKszOS7w,Linus Tech Tips,95,0,412,55897
37,fkc-GqjaEPw,Linus Tech Tips,197,0,402,30247
38,65yONupcyfE,Linus Tech Tips,170,0,404,55530
39,P65dqQJh_dw,Linus Tech Tips,74,0,198,24231
40,28SfYyM3e1g,Linus Tech Tips,76,0,165,15928
41,J8rImpKavus,Linus Tech Tips,156,0,337,47771
42,CGy4yVzRo_c,Linus Tech Tips,54,0,106,0
43,gPFdknOOefQ,Linus Tech Tips,603,0,1054,123164
44,HgDXouvW424,Linus Tech Tips,463,0,933,110148
45,KOENd5UOWz8,Linus Tech Tips,1265,0,3466,472112
46,CPABaxsunsg,Linus Tech Tips,269,0,485,66182
47,udZgZRFKkzg,Linus Tech Tips,169,0,290,19742
48,ExEJEvGgGgE,Linus Tech Tips,88,0,177,18188
49,Y2uv0ZQVpQI,Linus Tech Tips,77,0,242,31474
0,ShpEpMPxLOA,Linus Tech Tips,94,0,286,35683
1,ta8pHp_guqQ,Linus Tech Tips,175,0,349,69623
2,58aGSwyPCkw,Linus Tech Tips,125,0,250,27511
3,cgOT5T3GS04,Linus Tech Tips,102,0,203,14679
4,KkAFXIP4Uvg,Linus Tech Tips,71,0,186,19276
5,RpOpdVCTL2Q,Linus Tech Tips,198,0,413,68588
6,KK7zYcPjj5M,Linus Tech Tips,346,0,761,100079
7,ldLnq4Lp8pU,Linus Tech Tips,124,0,247,31556
8,Wsl8TZiGNX8,Linus Tech Tips,392,0,1936,452863
9,3S30wuI14ws,Linus Tech Tips,74,0,204,26944
10,ESz3VnFd9V4,Linus Tech Tips,431,0,738,112242
11,T2QUDyLEdXc,Linus Tech Tips,960,0,1423,152905
12,oIMN--OpqaM,Linus Tech Tips,274,0,516,50450
13,XwjSe1FH6Bc,Linus Tech Tips,73,0,232,18514
14,pFyX7nem8ao,Linus Tech Tips,197,0,476,45393
15,lw2-lrHAmCI,Linus Tech Tips,351,0,1562,198077
16,E24rGb57fw4,Linus Tech Tips,36,0,121,17542
17,5d6uZeaEugI,Linus Tech Tips,187,0,486,64225
18,wAJ5tkSkMrg,Linus Tech Tips,232,0,679,69113
19,jYf6gbfCaVs,Linus Tech Tips,356,0,501,66077
20,Mi_uvYSQU_s,Linus Tech Tips,33,0,153,15371
21,IA9QtLjrEKE,Linus Tech Tips,93,0,274,60590
22,lYV1OVK553E,Linus Tech Tips,268,0,403,45624
23,-c6aw5fPiNY,Linus Tech Tips,626,0,1733,229149
24,AG3aZEqQR6s,Linus Tech Tips,388,0,945,112196
25,Va8oYQNz1s4,Linus Tech Tips,99,0,214,26576
26,IKJ1g_ZbzAI,Linus Tech Tips,92,0,150,16217
27,rnYq2i4IFJM,Linus Tech Tips,116,0,179,16286
28,_HcNur2M35M,Linus Tech Tips,71,0,195,39470
29,utEyDom6Md0,Linus Tech Tips,169,0,372,56461
30,KATlMQiq-_Y,Linus Tech Tips,78,0,317,25712
31,HqtmzrQ8Lmk,Linus Tech Tips,59,0,195,28103
32,GzZzMXr0rfs,Linus Tech Tips,314,0,652,130318
33,hrav7-9LJns,Linus Tech Tips,101,0,444,53365
34,#NAME?,Linus Tech Tips,315,0,708,100135
35,Ha1LM_wnt7w,Linus Tech Tips,397,0,843,74346
36,bea5ygsAjAg,Linus Tech Tips,507,0,869,110009
37,myduOBm-d0g,Linus Tech Tips,202,0,553,52094
38,vzTBdkQjRIY,Linus Tech Tips,102,0,243,20324
39,93mNdLPKIjA,Linus Tech Tips,519,0,937,142468
40,mQsC9dHEX-A,Linus Tech Tips,304,0,682,126349
41,giIuLYSL37o,Linus Tech Tips,636,0,933,138295
42,Pw7KpOIq86A,Linus Tech Tips,84,0,199,23417
43,vJKBK48OcKQ,Linus Tech Tips,613,0,872,237952
44,cgpidt0unew,Linus Tech Tips,63,0,155,16467
45,_br4MA6tc4Y,Linus Tech Tips,536,0,1874,303443
46,1cgcZ_yitcQ,Linus Tech Tips,415,0,701,188947
47,Bo9uyEi7tGM,Linus Tech Tips,244,0,381,79907
48,xBac5FMu3Rs,Linus Tech Tips,133,0,268,47187
49,FquQBU4fp4I,Linus Tech Tips,126,0,183,44343
0,jCBckNthko8,Linus Tech Tips,754,0,1023,251247
1,0GoNiZMmN_Q,Linus Tech Tips,80,0,157,13793
2,RtJ0RQfeOXo,Linus Tech Tips,2491,0,3618,623317
3,qlThls4UhMw,Linus Tech Tips,277,0,586,103482
4,bbIQvfbQ0W4,Linus Tech Tips,119,0,219,24153
5,e4bAD9ITjDE,Linus Tech Tips,465,0,488,32057
6,H5dVZRwuGpA,Linus Tech Tips,160,0,443,89178
7,yi5ElPgX4r0,Linus Tech Tips,405,0,745,32379
8,KtPAJyon6_8,Linus Tech Tips,306,0,721,116620
9,r_cAGdtqxkM,Linus Tech Tips,110,0,271,22514
10,SruH8pl_RnI,Linus Tech Tips,155,0,398,46180
11,GdQ0rwg_pNM,Linus Tech Tips,45,0,157,11258
12,dbj6NOsIBFw,Linus Tech Tips,111,0,251,21234
13,Hn8H7fd2kOs,Linus Tech Tips,314,0,657,99424
14,Cx2KAZkjSmk,Linus Tech Tips,205,0,551,41369
15,RScQEVtXCHA,Linus Tech Tips,262,0,494,52050
16,Ghqmh9y3AYU,Linus Tech Tips,252,0,339,52498
17,at7wJZC53o8,Linus Tech Tips,104,0,193,32820
18,uLOpoDGJZYk,Linus Tech Tips,84,0,154,31063
19,wUgBNWtCsnk,Linus Tech Tips,151,0,399,56529
20,z9lleCSPF4Y,Linus Tech Tips,516,0,802,154426
21,-1SZq2gv45o,Linus Tech Tips,644,0,1913,229449
22,Gq07xwAWUl0,Linus Tech Tips,1192,0,3155,610088
23,LVsL2nJlTns,Linus Tech Tips,123,0,226,31207
24,CG8x7wvQxx4,Linus Tech Tips,95,0,414,49505
25,ay6v5D7vODw,Linus Tech Tips,198,0,317,42746
26,9MJmhHLAwxo,Linus Tech Tips,405,0,678,77410
27,8IYWrLBIBnE,Linus Tech Tips,661,0,1340,197773
28,ihpsc5U7iX8,Linus Tech Tips,41,0,131,14807
29,4bdjU_yE7qY,Linus Tech Tips,222,0,651,79552
30,sJAjQ2Ylt98,Linus Tech Tips,224,0,517,143110
31,kOSiISVGjXk,Linus Tech Tips,132,0,263,97484
32,eplogRsWbLU,Linus Tech Tips,168,0,446,63143
33,FfEL_lwRLx8,Linus Tech Tips,126,0,241,63635
34,zvp5-SlV1Q0,Linus Tech Tips,936,0,1841,267316
35,HNYB5pDxj_I,Linus Tech Tips,1199,0,1950,263006
36,uEtMi-2mbwM,Linus Tech Tips,94,0,188,24374
37,DAr5FxPum2Q,Linus Tech Tips,70,0,169,16582
38,Ly72ueCArWE,Linus Tech Tips,250,0,583,69418
39,BOaNaIA3xXc,Linus Tech Tips,93,0,183,12967
40,VoevMTDdZVU,Linus Tech Tips,184,0,164,10759
41,BSP241qamXQ,Linus Tech Tips,73,0,167,14403
42,yGQIpdhsijE,Linus Tech Tips,1014,0,1344,224100
43,I2q96mhrDqw,Linus Tech Tips,114,0,189,17528
44,KAHCvOWkiik,Linus Tech Tips,59,0,129,11595
45,BLhAK7UqdIM,Linus Tech Tips,187,0,378,45313
46,8G3DKko1fd8,Linus Tech Tips,317,0,437,30894
47,ex_TKO5gWaU,Linus Tech Tips,432,0,1001,227616
48,0uoKfNvmaMY,Linus Tech Tips,486,0,826,202075
49,lWnoFW5eklE,Linus Tech Tips,265,0,633,69377
0,uA1kVAZWdNo,Linus Tech Tips,358,0,623,46805
1,#NAME?,Linus Tech Tips,452,0,563,96567
2,tgNCYM7AR9A,Linus Tech Tips,578,0,748,142014
3,3SpxihI0pKc,Linus Tech Tips,167,0,215,63463
4,GPaBgCQkFCg,Linus Tech Tips,256,0,470,60059
5,vXXSqce04fE,Linus Tech Tips,654,0,1698,337802
6,1eIkqb9D3io,Linus Tech Tips,527,0,825,123243
7,lNVsut9Ek_M,Linus Tech Tips,284,0,365,82812
8,7XLiggVzZm8,Linus Tech Tips,71,0,107,22206
9,fsxcl1QIkzY,Linus Tech Tips,102,0,159,28206
10,moVHMdaaSmY,Linus Tech Tips,90,0,134,27017
11,becRONZ7Psc,Linus Tech Tips,234,0,341,65206
12,3heaDb90xcM,Linus Tech Tips,225,0,390,69177
13,gTTZs4sHiKU,Linus Tech Tips,174,0,298,34165
14,BVzD1LRtgw0,Linus Tech Tips,861,0,1146,156155
15,nZI3o_A9d-w,Linus Tech Tips,114,0,241,30516
16,PR4KeuMYm4U,Linus Tech Tips,237,0,651,87689
17,o0qufQeDe14,Linus Tech Tips,275,0,470,41394
18,W1dtgKGHC1c,Linus Tech Tips,237,0,409,58316
19,9k3J5DC4bjc,Linus Tech Tips,135,0,457,70690
20,eT_eSQZTtok,Linus Tech Tips,352,0,465,46765
21,MPzbuQxRkGo,Linus Tech Tips,84,0,193,28031
22,c2gZ8er-3cs,Linus Tech Tips,436,0,739,119478
23,4f9134R5tfs,Linus Tech Tips,189,0,383,51822
24,OZ_WWqeJAj0,Linus Tech Tips,470,0,879,187686
25,Lt5dh7HEzn8,Linus Tech Tips,113,0,347,48253
26,q0bUJK5iZAg,Linus Tech Tips,252,0,365,29196
27,VoUqCPG5PKc,Linus Tech Tips,153,0,460,48368
28,wnyeY9d6DNk,Linus Tech Tips,109,0,306,31666
29,9lFqi7YDBvA,Linus Tech Tips,328,0,333,41505
30,ZqKIFtOhwrw,Linus Tech Tips,149,0,150,25295
31,F9YNWtKuGIA,Linus Tech Tips,335,0,562,116831
32,KuvZHWNvFf0,Linus Tech Tips,114,0,354,48396
33,1QU_DVJemvY,Linus Tech Tips,46,0,148,68294
34,vfW8qaFxhcs,Linus Tech Tips,33,0,56,9556
35,5xyxVWXQJOA,Linus Tech Tips,261,0,715,67719
36,j54kd_4jkno,Linus Tech Tips,2449,0,6043,1251050
37,e4-T0SxxLGs,Linus Tech Tips,253,0,807,139737
38,QHReC2yAmMc,Linus Tech Tips,82,0,169,13204
39,P7H5okYb4Ig,Linus Tech Tips,144,0,150,27705
40,zdIix42Qe5A,Linus Tech Tips,80,0,197,17497
41,5gZfZHwKoYA,Linus Tech Tips,361,0,579,227342
42,S9gAN6jqDO0,Linus Tech Tips,932,0,3329,613210
43,_jvPNaiaddM,Linus Tech Tips,148,0,344,24041
44,eGFLSnpi29U,Linus Tech Tips,189,0,417,76492
45,nvgNhJJjnvo,Linus Tech Tips,87,0,153,23376
46,srJVmJw821Y,Linus Tech Tips,105,0,434,62046
47,wqAX8n38EdI,Linus Tech Tips,843,0,3327,165565
48,zDlczrXOp_U,Linus Tech Tips,55,0,155,20205
49,az3eaR015m4,Linus Tech Tips,78,0,202,44819
0,32FHbJJdeLs,Linus Tech Tips,561,0,524,94895
1,mdsbB1Vp0Xw,Linus Tech Tips,116,0,271,26369
2,2NRHRWwrm0M,Linus Tech Tips,149,0,486,70633
3,5JovzBGJnRM,Linus Tech Tips,426,0,599,110773
4,FEZRaOddTw4,Linus Tech Tips,929,0,1298,253187
5,eceLjpKUyg4,Linus Tech Tips,313,0,433,98598
6,GAbaOrnV2Ag,Linus Tech Tips,270,0,329,59006
7,ncEU1mrN2oc,Linus Tech Tips,102,0,296,41168
8,sJDCegVupYw,Linus Tech Tips,91,0,164,22672
9,TGCuq9ffhjU,Linus Tech Tips,75,0,155,19380
10,l4-Bhiha-3w,Linus Tech Tips,175,0,316,74837
11,KR16zJPcXp0,Linus Tech Tips,641,0,777,118178
12,4Xm4epuVwds,Linus Tech Tips,177,0,459,45146
13,nCj10Zg8L0k,Linus Tech Tips,148,0,203,18161
14,sQZ_wbCv4-g,Linus Tech Tips,83,0,380,79440
15,y1P4u2dAjuk,Linus Tech Tips,76,0,206,31439
16,6tFuD9MbVMM,Linus Tech Tips,322,0,650,74859
17,i6J-Dh8gQeo,Linus Tech Tips,159,0,91,18095
18,aK7RZjAC-qE,Linus Tech Tips,540,0,1269,275770
19,PdQFYXp5lpk,Linus Tech Tips,35,0,96,14317
20,7TjdFlfpJ18,Linus Tech Tips,49,0,137,16029
21,rzsnsSeBAzs,Linus Tech Tips,397,0,667,99062
22,EbJVX-CLlCA,Linus Tech Tips,510,0,159,64543
23,vT9tPaDKAGM,Linus Tech Tips,124,0,190,21689
24,upZfdkSuglQ,Linus Tech Tips,134,0,174,17787
25,24o_qoY4vCg,Linus Tech Tips,118,0,213,19705
26,nUZbDiwXYJo,Linus Tech Tips,341,0,768,166778
27,n_t7XOvFmYQ,Linus Tech Tips,124,0,241,22129
28,mLcfpF9u9QM,Linus Tech Tips,215,0,547,131540
29,P2aUZq1P9pY,Linus Tech Tips,29,0,113,16928
30,DUC4PvdmL4g,Linus Tech Tips,244,0,751,25675
31,udD8BwiQAsQ,Linus Tech Tips,396,0,485,114329
32,bs1cUFwJmGE,Linus Tech Tips,265,0,456,90274
33,i-WEtJx_-rk,Linus Tech Tips,626,0,452,76433
34,kntsjtXnpbs,Linus Tech Tips,142,0,346,81535
35,_orvWqgXLmY,Linus Tech Tips,332,0,712,87736
36,RVZfet0BPTE,Linus Tech Tips,401,0,551,130625
37,F2QUTiY7YCg,Linus Tech Tips,93,0,259,37941
38,Vv1278B2Aco,Linus Tech Tips,154,0,305,39653
39,nN93bR4UrGE,Linus Tech Tips,90,0,169,20117
40,wyeM5zf8Qpk,Linus Tech Tips,193,0,286,63092
41,hxLXoFh8Tps,Linus Tech Tips,114,0,184,11710
42,Mazv1EJQiuo,Linus Tech Tips,76,0,180,31571
43,toSeW5LjSLQ,Linus Tech Tips,482,0,720,156437
44,xBoVgAJV0eo,Linus Tech Tips,164,0,408,49952
45,#NAME?,Linus Tech Tips,509,0,940,127724
46,FdkHN3KU19w,Linus Tech Tips,700,0,987,46897
47,CNOGqSmzqNw,Linus Tech Tips,212,0,366,85369
48,1Ks5xe1BIbQ,Linus Tech Tips,100,0,440,13692
49,8wPN5Lk4UO8,Linus Tech Tips,111,0,176,16803
0,6O51m5U54Qo,Linus Tech Tips,263,0,830,93567
1,sWYFUJ_Y-Fg,Linus Tech Tips,73,0,146,17334
2,iDR8l6j6PIk,Linus Tech Tips,203,0,521,67436
3,OA2Giw2KpcI,Linus Tech Tips,513,0,1411,259866
4,M-RlSVU4Llo,Linus Tech Tips,95,0,407,21137
5,NX7fUF1H0_E,Linus Tech Tips,97,0,131,12654
6,3goUDxCCZbc,Linus Tech Tips,176,0,338,69492
7,l-fpuO6j304,Linus Tech Tips,1239,0,227,23781
8,uYO4lkvSy9o,Linus Tech Tips,54,0,79,6053
9,V0rMMp9LljU,Linus Tech Tips,101,0,163,27564
10,VVGXooPCnqk,Linus Tech Tips,85,0,245,44974
11,FB5v-LRwlPM,Linus Tech Tips,101,0,216,22151
12,qsKlrLufnXk,Linus Tech Tips,119,0,178,12610
13,wnJAUmlgBIo,Linus Tech Tips,251,0,406,51588
14,zpsRUIBJLH8,Linus Tech Tips,217,0,342,69624
15,nwGdEkmZn0Q,Linus Tech Tips,758,0,1487,207888
16,xljryIgti3c,Linus Tech Tips,121,0,210,26130
17,GS10Z21CEIg,Linus Tech Tips,151,0,290,54246
18,KlPa54ZiqEo,Linus Tech Tips,357,0,1023,133241
19,bGraOATlH2I,Linus Tech Tips,266,0,411,55077
20,TYbv8W1-UOg,Linus Tech Tips,52,0,112,0
21,cVfgf3uIH78,Linus Tech Tips,103,0,287,43610
22,lt57AdgZbGs,Linus Tech Tips,130,0,282,26679
23,cmU-s3-Ms54,Linus Tech Tips,165,0,216,27561
24,odT5hrljdDM,Linus Tech Tips,451,0,756,139393
25,5c5scHLMzy4,Linus Tech Tips,144,0,109,9519
26,CV-C4BRQAis,Linus Tech Tips,112,0,232,31433
27,NM-MR8GUhL0,Linus Tech Tips,86,0,192,29021
28,OvkrITzrVMQ,Linus Tech Tips,152,0,259,25523
29,Y1knbbmEj04,Linus Tech Tips,155,0,258,29536
30,PQu55bciMt4,Linus Tech Tips,318,0,407,84508
31,mXHePV6Rxqw,Linus Tech Tips,235,0,432,59100
32,a7EuI2jCXCM,Linus Tech Tips,169,0,309,22108
33,oB_CUQU5Z68,Linus Tech Tips,458,0,931,139211
34,EHrACZ_xMzY,Linus Tech Tips,140,0,298,28096
35,uQ1uV67LggA,Linus Tech Tips,98,0,225,32655
36,xuSSsBQKHcI,Linus Tech Tips,94,0,128,19430
37,VIGb41aKHos,Linus Tech Tips,90,0,177,30184
38,GrMtmS4CbEM,Linus Tech Tips,26,0,110,21991
39,laS5zPjjJTA,Linus Tech Tips,155,0,317,32235
40,tf2lYw5jCA8,Linus Tech Tips,255,0,1084,122911
41,8bQS9zilDXk,Linus Tech Tips,45,0,117,11707
42,b2cmKkr4LNQ,Linus Tech Tips,101,0,172,14585
43,sVc6zU9yZDo,Linus Tech Tips,61,0,96,28905
44,Sksyzf5gb84,Linus Tech Tips,114,0,94,7275
45,IET_pmu8s_Q,Linus Tech Tips,186,0,347,41030
46,UV7xH2TsHFA,Linus Tech Tips,159,0,319,66599
47,7wLxM7oNN1s,Linus Tech Tips,40,0,68,0
48,KKgOxPIKdP4,Linus Tech Tips,124,0,251,27471
49,jBSVUDgeSFw,Linus Tech Tips,126,0,261,36518
0,4zMNPj_osXU,Linus Tech Tips,86,0,140,28575
1,ibKpofiVg4Y,Linus Tech Tips,24,0,54,2642
2,t51BlluCO18,Linus Tech Tips,190,0,274,54433
3,6ipoEjI29qk,Linus Tech Tips,191,0,312,76374
4,HMg-yhZtxw8,Linus Tech Tips,180,0,275,61181
5,XvWaQ8zYER0,Linus Tech Tips,99,0,136,23985
6,RqjgItzSRWU,Linus Tech Tips,136,0,305,57931
7,Khieppj35rI,Linus Tech Tips,95,0,208,39514
8,SkrZPra2scg,Linus Tech Tips,364,0,554,118203
9,YI6xcd3iYBY,Linus Tech Tips,99,0,141,12105
10,jAnTuzZGZFQ,Linus Tech Tips,453,0,695,76228
11,Sh42b7T4lxg,Linus Tech Tips,332,0,351,52988
12,ulE8Cn4t-xA,Linus Tech Tips,114,0,214,21141
13,pxJ5kTdLmG8,Linus Tech Tips,346,0,249,25661
14,dKilkWtGfgM,Linus Tech Tips,131,0,222,19300
15,vi4qGEnOFVc,Linus Tech Tips,210,0,186,9882
